,ID,Teff,logg,MH
63731,270374342,5592.0,4.557930000000001,
63746,429153715,5597.0,4.3035698,
63785,452715545,6203.0,4.0797801,
63787,452715547,5411.0,4.466770200000001,
63946,32723460,6376.0,4.148540000000001,
64054,20413912,6387.0,4.4314799,
64211,452715565,6085.0,4.1835799,
64390,429153732,6188.0,4.4096398,
64519,32636704,6361.0,3.8043498999999996,
64605,429162066,5180.0,4.5103598,
64838,32612351,5660.0,4.5335697999999995,
64973,14680043,5929.0,4.0235801,
65013,32723497,5554.0,4.4797301,
65026,20324098,6252.0,3.6217699,
65029,20324101,6124.0,4.1628699000000005,
65241,32723507,5966.0,4.1410198,
65357,270399009,6700.0,4.23455,
65423,20324113,5598.0,4.4010501,
65426,20324116,6651.3999,4.0834999,-0.36000001
65432,23437205,5373.0,4.6410398,
65550,32636736,5976.0,4.4217,
65551,32636737,5533.0,4.4808002,
65760,32636748,4094.0,4.5885801,
66056,20324139,4906.0,4.6464601,
66064,23478174,7366.0,3.96927,
66135,32612394,7296.0,4.01015,
66262,270374414,6456.0,4.2512598,
66539,270263649,6103.0,4.143370200000001,
66614,32636774,6000.0,3.94135,
66753,452715649,5965.0,3.6463799,
66780,14719530,6185.0,4.27631,
66923,429162139,6170.0,4.2441001,
66997,14719540,5446.7202,4.5008898,0.182366
67094,270374445,6613.0,4.267600099999999,
67144,429162144,5935.0,4.2174501,
67198,14719543,5836.2598,4.0201802,-0.359099
67203,14719548,7431.0,4.2899699,
67472,32636805,6291.0,4.2410998,
67580,429162164,6280.0,4.43224,
68173,20324204,5944.0,4.467599900000001,
68267,20327226,5839.0,4.24367,
68287,20414067,6660.0,4.3204198,
68708,20414084,5862.0,4.2090702,
68728,270399143,6436.25,3.9177001000000002,-0.245
69023,14680178,5398.0,4.5615602,
69029,14680184,5555.0,4.4203901,
69030,14680185,5724.0,4.3916702,
69236,14680198,6297.0,4.3599401,
69273,14719618,6065.6201,4.1668,-0.15445799999999998
69489,14719624,5534.0,3.98314,
70137,20327410,6322.0,4.0584998,
70283,14680254,5645.0,4.4394598,
70572,32612547,5561.0,3.7291,
70685,270263798,6216.0,3.7975800000000004,
70702,20327465,6363.0,3.76565,
70705,20327475,5209.0,4.191180200000001,
70769,32612551,5555.0,4.32967,
70775,32612557,6245.8999,4.3269,-0.54000002
70913,57791955,6223.6602,4.0913,-0.246685
71089,57791963,5816.3501,4.2206998,0.20254301
71118,20327512,5881.0,4.2223902,
71126,20414165,5821.0,3.7347,
71252,14680289,5392.0,4.2815599,
71301,57791969,6104.8599,3.7271099000000003,-0.48909599
71456,14680294,5967.0,4.4530802000000005,
71458,14680296,6291.0,4.284470099999999,
71527,20327562,5466.5498,4.3214698,-0.079999998
71550,32612585,5903.0,4.4309802000000005,
71616,270263830,6403.0,4.2298398,
71737,20414188,6397.0,3.9565001000000004,
71797,270263837,5435.0,4.6142001,
71837,270399297,5964.0,4.1466899,
71927,57792001,6451.6001,4.03195,-0.34571099
72081,32723795,5780.0,4.5373302,
72125,20327642,6237.0,4.3341297999999995,
72127,20327649,6581.0,3.81388,
72313,20414205,6186.8999,4.1424499,-0.44999999
72329,20327657,5650.0,4.4552798,
72343,57830603,6267.2002,4.0339599,0.032269701
72347,57830607,6421.0,4.1589398,
72406,270374634,6091.0,4.4730601,
72660,14680336,5211.0,4.645770099999999,
72814,270374649,5916.0,3.8055799,
73174,57830636,6103.0698,4.3131900000000005,-0.316347
73374,57830640,6084.25,3.8587201,-0.030037999
73666,270399021,6217.0,4.4110298,
73821,270374683,7698.0,4.16573,
73839,270399404,5651.0,4.4718800000000005,
73906,20374884,9371.0,4.01896,
73907,20374885,8362.0,4.0507302,
74060,270399159,5848.0,4.37815,
74122,20414273,5182.0,4.5750299000000005,
74193,270374701,5825.0,4.312449900000001,
74295,20374918,6596.0,4.368629900000001,
74366,32612680,5964.0,3.8705498999999994,
74633,270399253,5977.0,4.1557398,
74778,32612691,5837.0,4.3319302,
75065,270399455,6419.0,4.439370200000001,
75066,270399456,6251.0,4.21805,
75149,32637098,6162.0,4.2522998,
75239,23270537,9036.0,3.9287900999999996,
75571,14680441,9125.0,4.433529900000001,
75689,270267266,5760.0,4.1197801,
76057,23270574,6237.0,4.4323502,
76170,429162186,6329.0,4.3193002,
76274,270267299,5853.0,4.389850099999999,
76539,32637154,6021.0,4.3189001,
76553,429162204,6184.0,3.9888599,
76846,270267369,6118.0,4.3556099,
77158,429162241,5898.0,4.490099900000001,
77564,14680532,31000.0,5.5996199,
77789,429162267,5891.0,4.5869398,
77810,14680537,4843.0,4.5426998,
77950,23325692,5792.0,4.5427197999999995,
78198,23325699,5906.0,4.0194001,
78244,270267485,5825.0,4.1501002,
78590,23325718,5891.0,4.2347999000000005,-0.07
78735,14680566,5096.0,4.51969,
78777,23325736,5953.0,4.4068999,
78837,429162308,5896.0,4.1957698,
79042,270267531,7256.0,4.0632801,
79140,32612874,5718.0,4.0055399,
79223,270267543,5399.0,4.2893300000000005,
79274,32659476,5489.0,4.3573298,
79317,32612885,8549.0,3.45258,
79905,270374941,6234.0,4.21136,
79907,32612902,5576.0,4.3495898,
80161,32659517,5059.0,4.578120200000001,
80347,32659524,7187.0,4.1677299,
80506,57693567,6063.9199,4.2979898,-0.37768599
80677,270270905,5148.0,4.380269999999999,
80709,32659536,5458.0,3.6888699999999996,
80737,270374979,6299.0,3.9161401,
80741,270374983,4690.0,4.5645199,
80842,270374997,6233.9702,3.9702401,
80864,32659544,6277.0,3.56146,
81041,429162393,5573.0,3.97825,
81042,429162394,6364.0,4.0722898999999995,
81054,32612960,5468.0,3.8926401,
81538,429162403,6053.6699,4.38972,-0.045409799
81776,32659575,6749.9902,4.2930598,-0.25
82024,429162419,6542.0,4.1094799,
82251,397399684,5691.0,4.1223302,
82547,270375071,6044.0,4.270460099999999,
82592,32659611,5600.0,4.4251399000000005,
82696,57719484,5853.7798,4.3993502,-0.12212
82845,429162446,5923.0,4.0868301,
83106,270271117,6380.0,4.1985602,
83205,397399757,5702.0,4.338659799999999,
83249,32613048,5489.0,4.4200501,
83283,270271127,7054.0,3.9262599999999996,
83661,293082009,5570.0,4.5632401,
83814,32613070,5576.0,4.18153,
83826,429162486,6454.0,4.2515402,
83934,397367148,6264.0,4.2877402,
84014,141935353,5890.0,4.2885098,
84044,429162500,6231.0,4.276680000000001,
84112,397367153,5650.0,3.8092201,
85053,397367188,7299.0,4.1768699,
85201,32613120,6589.0,4.276579900000001,
85202,32613121,6342.0,4.3807998,
2,429162539,6435.8999,3.8443099999999997,-0.22
144,901313919,5321.0,4.570670099999999,
370,32659736,5667.0,4.57581,
790,32613155,6423.0,4.238820099999999,
828,429162572,6565.0,3.92856,
993,32659767,6204.0,4.0810398999999995,
996,32659770,6160.0,4.23384,
1136,397367252,6026.0,4.193970200000001,
1186,32659775,5901.0,4.1597199,
1291,293082114,5012.0,4.36307,
1480,397400028,5966.1499,4.3930001,-0.135628
1659,397400050,6090.3701,4.2358398,-0.17237601
1843,397400060,6417.0,4.2866101,
1895,293082142,5577.7998,3.9461998999999994,0.09000000400000001
1945,32613224,6581.0,3.6797400000000002,
1948,32613227,4922.0,4.6150699,
2019,397400073,5635.54,4.2048001,0.248638
2077,397367299,5793.0,4.2909098,
2219,270375304,5473.3999,4.168990099999999,-0.46000001
2239,293082154,6019.0,4.4228501,
2243,293082158,4340.0,4.5749602,
2273,429162633,6225.0,4.46454,
2378,32613254,5531.0,3.9405,
2584,293082172,6424.0,4.1199999,
2618,270375322,6305.0,4.0131001,
2752,397367333,5674.0,4.4421,
2954,397367344,6347.0,4.09273,
2958,397367348,4891.4502,4.4552398,0.23999999
2965,293082183,5276.0,4.7227101,
3021,32659852,5512.0,3.7012400999999997,
3096,429162664,5430.6001,3.6515601,-0.56999999
3105,397367356,6173.0,4.38732,
3106,397367357,6500.0,4.1798701000000005,
3142,293082196,6519.0,4.23594,
3389,32659864,5759.0,4.1502199,
3443,397367368,5186.0,4.52637,
3574,32613303,6185.0,4.0736498999999995,
3647,397400180,6326.0601,4.0708798999999996,0.107324
3908,32613320,5962.0,3.9307401,
3934,397367393,6416.0,3.8395,
4217,293082246,5525.0,4.342390099999999,
4218,293082247,6211.3999,4.03755,-0.09000000400000001
4384,270375419,5347.7002,3.8106301,0.28
4528,397400275,6158.1299,4.2648000999999995,-0.25363600000000003
4541,397367418,5640.8398,4.4364300000000005,0.00118723
4652,32613351,6285.0,4.15413,
4725,32659934,6263.0,3.8929998999999995,
4795,293082293,6076.0,4.256360099999999,
4913,397400305,5256.75,4.3245702,-0.34999999
5016,429162736,5447.0,4.5995102,
5070,397367439,5654.0,4.0178199,
5137,32659950,6462.0,4.1799102,
5221,397400331,5730.5,4.4135299,-0.46000001
5274,397367457,5924.2598,4.2342401,-0.032644599999999996
5402,397400350,5291.8901,4.4414301,-0.213245
5455,32613392,5986.0,4.2732902,
5461,32613398,5870.0,4.54989,
5737,142003554,5573.0,4.2329302,
5744,397400369,5876.0,4.533830200000001,
5888,293082344,5772.0,4.28684,
6260,293082363,6753.0,4.190080200000001,
6639,429162807,6368.0,4.2059598,
6724,32660014,6386.0,4.2188400999999995,
6774,397423927,5842.8599,4.45118,-0.364196
6860,142003600,5288.0,4.5953498,
7170,32613456,5652.1001,4.0071902,-0.62
7226,397367530,5839.8501,4.255240000000001,-0.196907
7430,397400509,6005.0,4.1348701,
7618,293082415,5335.0,3.6898201,
7619,293082416,6107.0,3.9865501000000005,
7622,293082419,5816.0,4.00102,
7651,429162841,5084.0,4.61517,
7764,397424046,5886.6401,4.1996899,-0.35272899
7956,32613494,5921.0,4.1063499,
7964,397367560,5691.6299,4.408229799999999,0.19256499
8528,397400623,5668.0,4.5232401,
8685,397367596,6191.0,4.4065499,
8688,293082805,6282.0,4.29496,
8690,293082807,5528.7002,4.0126599999999994,0.09000000400000001
9037,397367605,5561.3901,4.2535801,-0.309194
9058,32613546,6059.0,4.33389,
9085,397424191,6278.9502,3.7915900000000002,-0.29871899
9087,397424197,5527.2998,3.8506400999999997,0.14862099
9182,32660099,6525.0,4.2682199,
9184,293082470,6061.46,4.407939900000001,-0.422548
9241,293082828,6296.7998,4.4456501,-0.30000001
9317,293082843,4912.0,4.5910802,
9366,32660100,5537.0,3.9106699999999996,
9599,397424248,4732.0,4.60044,
9686,293082858,5477.0,4.53755,
9765,397424262,5830.8901,4.4184198,-0.0160571
9804,397400712,6283.0,4.4400300999999995,
10328,32660148,6401.0,4.42804,
10457,293082531,6281.0,4.2660699,
10510,32660153,5577.0,4.542029900000001,
10511,32660154,6085.0,4.299290200000001,
10578,32613612,6140.0,4.0350099,
10673,397424390,5806.0,4.1587,
10796,429165743,7719.0,4.314070200000001,
10861,397424409,4781.3198,4.7129002,-0.26421401
10981,429165750,5968.0,4.4149799000000005,
11182,429165755,5589.0,4.3115602,
11197,293082564,6018.0,4.6905198,
11378,293082931,5782.6699,4.3442101,0.0247402
11464,32660185,5422.0,4.5801400999999995,
11473,397394318,6141.0,4.29951,
11482,397394334,6200.0,4.3709798,
11531,32635858,6058.0,3.9861,
11562,429165768,6235.0,4.4442701,
11564,429165770,6001.0,4.3089399,
11722,293114531,6137.9302,4.195209999999999,0.051324401
11763,429165777,6486.0,4.3654299000000005,
11771,293082948,6069.9399,4.1739998,0.10752
12029,397400872,5215.0,4.538479799999999,
12118,32635936,5435.8301,3.9512199999999997,-0.33250001
12129,77529363,6486.0,4.2582202,
12146,429165789,6805.0,3.9331199999999997,
12208,397424604,5469.6299,4.3843398,0.272165
12300,32635951,5929.0,3.97545,
12414,397400918,6839.0,4.3870702,
12492,293114562,7006.0,4.19837,
12524,293082609,5662.0,3.9884501000000006,
12778,32660236,6225.0,4.330349900000001,
12863,77529399,5769.0,4.4126501,
12901,293114565,5616.0,3.9057199999999996,
13378,397394460,5900.0,4.4332199,
13425,32636035,6299.0,4.461279900000001,
13751,293114610,5943.4102,4.41501,-0.0057415902000000005
13797,429165845,5500.0,4.1859698,0.25
13846,293083026,6332.0,4.2518301,
14009,429165850,5971.0,4.539370099999999,
14227,32636140,5829.0,4.301070200000001,
14397,293082686,6061.71,3.99804,0.121366
14448,429165869,5212.0,4.5773602,
14637,77529470,7167.0,4.1052197999999995,
14743,293083061,5459.0,3.9184899,
14857,429165885,5989.0,4.36937,
15082,397401071,5831.0,4.0113401,
15308,32660326,6465.0,4.4633398,
15364,397401087,5414.0,4.6033502,
15367,397401092,5454.0,3.9481800000000002,
15407,293114682,5462.8799,3.9261,-0.059999999000000005
15614,293082727,5563.1802,4.13237,0.091633201
15790,293082732,6010.52,4.1868601000000005,0.0897763
16157,397401144,5776.0,3.6149299,
16190,32636362,5721.0,3.97493,
16224,293114720,7370.71,4.0873498999999995,-0.40904799
16248,293083104,6295.3999,3.8397,-0.17
16373,397401168,4606.0,4.6891699000000004,
16478,429165949,6207.0,4.41155,
16615,293114740,5764.6699,4.2024999,-0.176456
16956,32636439,6036.0,4.4165902,-0.07
17148,32636486,6069.0,4.0994201,
17214,429165976,5923.9502,3.4264699999999997,-0.57800299
17337,397401238,6810.0,4.2738099,
17421,429165994,4766.0,4.6402102,
17604,429165998,6272.0,4.26408,
17805,429166004,5969.0,4.2702098,
17905,77529572,6730.0,4.30196,
17922,397401282,6068.0898,3.9092,-0.59840399
18162,293083202,6983.0,3.8590801,
18207,429166020,6024.0,4.5092602,
18602,293083220,6064.9102,3.8817699,-0.34417701
18673,32660474,6108.0,4.1920099,
18902,77529602,5666.8701,4.3671699,-0.58126098
18904,77529604,5900.0,4.5345602,
19116,293114863,5776.1099,4.37498,0.08423289699999999
19425,32660519,6565.0,4.1454301,
19570,397401414,7467.0,3.9758501,
19572,397401418,5303.96,4.573989900000001,0.038949199
19892,32660539,6910.0,4.164179799999999,
20063,77529654,7059.0,4.206860099999999,
20210,77557992,5490.0,3.8446900999999998,
20250,77529663,6064.7002,3.8294799,-0.28
20262,142097637,5366.27,4.458429799999999,0.29013699
20304,397401469,6495.8301,3.5525401,0.25
21039,32660581,5991.0,4.0630398,
21273,293114959,10468.0,3.8913300000000004,
21294,77558033,6203.2998,3.8468599,-0.202068
21386,293083341,5738.9102,3.8037900999999996,-0.37635601
21604,32660611,6548.0,4.0022502,
22017,293083363,6114.0,3.7832601,
22171,403800694,6180.7002,4.092929799999999,-0.32688501
22535,397401637,5934.3999,3.6572199,-0.88
22750,397401643,6025.2002,4.3875699,-0.33000001
22755,397401651,5558.0,4.5589399,
22948,397401679,6323.71,3.8862,-0.207618
23286,77558113,5861.6899,4.0834999,-0.067496903
23509,293115094,6816.8999,3.7365201,-0.56999999
23605,32660681,6240.0,4.2722998,
23976,286164042,7190.0,3.79952,
23991,403800758,5765.0,4.45047,
23993,429166256,5918.0,4.15381,
24117,397401741,5442.6602,4.49648,0.16953599
24139,293083451,6148.1802,3.9459801,-0.46495199
24143,293083455,6447.0,4.302599900000001,
24163,286164044,6141.5601,4.2728601,-0.42876101
24300,77529797,6079.5,3.7021300999999998,-0.110233
24397,429166273,5805.0,4.537479900000001,
24477,397401772,6015.6299,3.6741699999999997,0.041587699
24503,77558159,5604.3198,4.02212,0.251652
25035,397401821,5517.0,3.5322498999999996,
25103,77558187,5907.5098,3.8822998999999996,0.245196
25178,403800795,5397.0,4.549779900000001,
25181,403800798,6082.3301,3.84745,-0.0044832099
25188,403800805,5936.9399,4.1855602,0.045786100999999996
25319,77529836,6054.8999,4.0770998,-0.14554
25742,403800825,6459.48,4.25596,-0.41390401
25751,429178094,7454.0,4.24404,
25861,286164113,5650.7798,4.1304202000000005,0.333047
25955,429178097,5646.0,4.194379799999999,
26291,77529878,5932.04,4.4682698,-0.42508101
26352,901312456,6083.0,4.2632499,
26581,429178118,5568.0,4.2406402000000005,
26758,32660802,5660.2598,4.1017399,-0.460291
26889,293083552,5973.3701,4.0563402,-0.030739798999999998
27415,77558270,6439.0,4.4071999,
27420,77558275,5869.2598,4.23102,-0.21772199999999997
27469,275359174,6266.0,4.0236802,
27495,293109741,5789.1401,4.122320200000001,0.162158
27708,293109756,5903.23,4.2978501,-0.49649301
28052,397402058,6433.6299,3.9745699999999995,-0.74080801
28296,293109776,6530.0,4.0378699000000005,
28362,286164213,6289.0,4.223929900000001,
28402,142141784,4431.2402,4.5330701,-0.152601
28456,397402078,5583.71,4.4138398,0.19787601
28527,403800925,5470.1602,4.4158602,0.35223401
28740,286164229,6214.4102,4.13238,-0.35026401
28818,32660882,5793.0,4.5015602,
29097,77529978,5179.0,4.3084502,
29105,429178209,6329.0,4.0376701,
29161,142141811,6006.6201,4.2376399000000005,-0.47296599
29163,142141813,6162.2798,4.0213799,-0.044387002
29619,397402155,5999.0,4.287179900000001,
29671,293109823,5481.8301,4.5468001,-0.218669
29909,77530002,6072.8301,4.1301498,0.078303002
29918,403800981,6238.6001,3.7293601,-0.28999999
30011,142171685,5758.0,4.0745201,
30185,77558378,5645.5298,4.1680102,0.169401
30313,286164294,5663.9502,3.9075,0.34040299
30380,77558382,6677.0,4.1878099,
30387,397402199,7307.0,4.0798502,
30465,403801632,3597.0,4.8417001,
30506,77530026,6420.2798,4.0343099,-0.30875701
30912,77530041,6078.7598,3.8189900000000003,-0.274196
31006,397423887,6538.2998,3.78321,-0.09000000400000001
31233,32660963,5717.0,4.2715100999999995,
31292,293109887,5117.0,4.5837598,0.10951099999999998
31418,429178298,6126.0,4.4826398,
31490,403801701,5653.0,4.0844498,0.050000000999999995
31816,77554118,5741.1699,3.78948,0.074097402
31860,77558434,6540.9199,3.9814401,-0.252343
31907,403801761,5745.1001,4.0002499,0.22
32038,397424041,6793.0,3.9106099999999997,
32412,77554142,4333.0,4.1371999,
32504,293109927,7125.0,4.4008198,
32775,77558460,5032.0,4.5177798,
33030,403801083,5313.3599,4.6652298,-0.149698
33083,275359364,8982.0,4.2125601999999995,
33177,77558476,8481.0,3.9579301,
33225,403801093,6630.0,3.7774,
33273,32723587,6150.0,4.2645302,
33562,286164407,6203.0,4.1038599,
34019,77554194,6348.7798,3.82341,-0.22224499
34163,286164427,5789.3999,4.2527499,-0.88319302
34165,77558509,5660.1699,4.0083899,-0.53166401
34302,275359412,5197.0,4.2766199,
34650,397424458,6295.2002,4.42975,-0.25999999
34741,286164444,6362.3799,4.06391,-0.21034499999999998
35201,403801170,5760.48,4.5371699,-0.29990801
35436,397424555,5923.7598,4.0062799,-0.55217999
35701,286164482,5551.96,4.0997,0.476358
35794,77558582,6605.0,4.1466599,
35869,275359468,6068.0,4.4710898,
35872,275359471,5803.0,4.0016799,
35874,275359473,5701.0,3.8280799,
36051,403802181,5605.3398,3.8742001000000004,-0.21895900000000001
36338,403801215,6333.0,4.0720801,
36420,275359492,6668.0,4.3824301,
36615,275359505,5754.0,4.4548202,
36691,429178490,6312.0,4.1634402,
36804,293110095,5961.0,4.3599801,
36809,293110100,6152.8799,3.9837799,-0.41433799
36820,286164521,5929.6802,3.9900898999999996,0.0653909
37085,403801239,6510.0,4.2787199000000005,
37098,397424892,5835.6001,3.6054800000000005,-0.31999999
37118,77558640,5598.0,3.7962998999999997,
37243,429178515,5490.0,4.6661901,
37362,293110118,4416.0,4.68152,-0.13608800000000001
37447,429178518,7318.0,3.85655,
37855,77558663,5805.23,4.2102900000000005,0.27272399999999997
37874,275359564,5395.4102,4.300960099999999,0.2
38180,429178553,6461.0,4.0184598,
38233,77558677,7105.9302,3.7363801,-0.38892600000000005
38370,429178565,5659.0,3.8903898999999997,
38381,77554369,7876.0,4.0640302,
38427,429181789,8533.0,4.1129498,
38438,98870639,5936.0,4.0711097999999994,
38672,403835444,5822.5498,3.8788699999999996,0.120843
39159,77554397,6576.0,3.6965401,
39161,77554399,5216.6001,4.288670099999999,-0.20999999
39362,98870666,5664.0,4.4443302000000005,
39395,403801341,5903.77,4.4295502,0.173714
39571,275359643,5407.6001,3.9557300000000004,-0.99000001
39577,403801346,6065.3901,3.9033501000000004,-0.44492200000000004
39828,429181968,6088.0,4.206669799999999,
39829,429181974,6225.0,4.3101301,
39891,77554429,5859.0,4.5626702,
39895,98870686,5769.0,4.4543800000000005,
39916,275359653,6327.0,4.3864498,
40081,77554435,5917.3701,4.3645,0.126968
40195,429182005,8028.0,4.0871801,
40225,286164664,5696.5898,4.0008402,0.12043800000000002
40537,293110251,5703.8999,3.9194400000000003,-0.0125639
40907,403801393,5957.3701,3.93413,-0.067661397
41228,77554486,5793.6001,3.77455,-0.27151501
41432,77554498,5153.9502,4.640870099999999,-0.14294
41902,286164732,5677.27,4.3786602,-0.086189099
42054,403835737,6253.3501,3.6965898999999998,-0.055
42096,98870787,3663.0,4.6751199,
42097,98870788,5554.0,4.3330498,
42252,293110335,5839.5698,4.3137498,0.06845179900000001
42342,429178726,6352.0,4.2785401,
42365,77554535,6011.5898,3.89535,-0.45328501
42405,403801447,5467.3999,4.43852,0.39132401
42428,293110342,5323.9702,4.5796399,-0.42655799
42505,429178728,6366.0,4.0835299,
42510,429178733,5928.0,4.1816101,
42813,98870817,5923.0,4.0767798,
43062,403835306,5437.4199,4.1550002,-0.187319
43146,429182369,6218.0,4.2244201,
43148,429182371,6149.0,4.357500099999999,
43288,380166795,5962.71,4.0423398,-0.078575402
43492,403801505,6554.0,3.8083099999999996,
43789,429178793,5321.0,4.4805799,
43999,429178797,5807.2998,3.9046298999999998,-0.059999999000000005
44026,380166847,5285.0,3.8076501000000005,
44204,380166851,6209.0,3.51249,
44224,448641942,6283.0,4.5307002,
44263,403835934,4906.6499,4.9534001,-0.028253799
44581,380166884,6759.0,3.6004099999999997,
44670,98870895,6059.0,3.43612,
44705,429178831,5765.7002,3.9423101000000003,-0.36000001
44708,77554628,5632.6899,4.5205998,-0.11786700000000001
44814,293110441,6168.0,4.0421901,
45005,403836009,6334.0,3.7492599,
45288,429178855,5919.8501,3.7700701000000003,-0.74000001
45301,275359884,4303.0,4.6521702000000005,
45302,275359885,5426.3101,4.5473599,-0.017145701
45420,403835496,5708.4502,4.0241699,-0.0350402
45880,403801626,5783.0,4.394519799999999,
46090,98870967,5777.0,4.067969799999999,
46389,429181767,5643.0,3.92591,
46742,77554717,6264.79,3.71875,-0.15037799999999998
47252,293110552,5826.0,4.4293699,
47332,77554743,7009.1001,4.06039,-0.16
47383,98871023,5984.0,4.27109,
47885,77554760,5991.6299,4.22225,-0.401539
47956,403835705,5931.0,4.2754002,
48044,429181853,5628.0,4.52951,
48213,275382330,6152.0898,4.1522597999999995,-0.55163097
48242,429181875,6093.0,4.43648,
48324,403835745,6050.0,4.1632099,
48512,403835756,6449.0,4.5732002,
48982,77554803,6030.0,4.5202799,
49185,380167276,4502.0,4.5492401,
49218,403801834,5655.5898,4.3142099,0.16039801
49236,403835806,6199.0,3.9525001000000004,
49238,403835810,6381.5498,4.022560100000001,0.015
49438,403835836,5373.0,4.621779900000001,
49587,403835842,5952.0,4.3343,
49647,98871124,5897.0,3.8420400999999997,
49659,403801854,6001.8999,4.05093,-0.12
49736,77554833,6282.0,4.4940801,
49837,98871136,5526.0,4.450990200000001,
49847,403801870,6092.48,4.2521501,-0.5431630000000001
50142,380167340,4252.0,4.2693701,
50201,98939053,5482.0,4.2646999,
50212,98871151,4692.0,4.5593801,
50297,429182011,5922.0,4.2511201,
50313,77554863,6443.0,4.2820200999999996,
50474,293110687,5745.0,4.4910402000000005,
50531,275382423,5996.8799,3.9893400999999997,-0.55838698
50804,98939086,6352.0,4.280449900000001,
50942,98871183,6073.2998,3.8670699999999996,-0.140874
50944,98871185,5879.6401,4.20296,-0.110775
51038,293110708,5680.9199,4.5391898,-0.27701899
51256,380167427,6392.0,4.0130501,
51295,275382455,5745.25,4.4382401,-0.22525001
51495,98939121,5841.0,4.21558,
51583,429182113,5966.0,4.02035,
51779,429182122,6229.0,4.44836,
51790,77554928,5233.0,4.4898901,
51800,77554930,6001.25,4.0982299,0.014556399999999999
52145,380167500,5610.0,3.4880400000000003,
52260,403802006,6014.0,4.32899,
52352,275382497,5839.5698,3.9894199,0.18150701
52358,380167538,5248.0,4.5658998,
52388,77554970,5536.3501,4.3513999000000005,-0.033891801
52536,380167556,6222.0,4.01931,
52584,98871254,5879.2998,4.052050100000001,-0.070880502
52634,403802030,6165.54,4.2722001,-0.06602670299999999
52767,98871266,5660.1699,4.4334602,-0.0988295
52944,98871273,5678.27,4.36169,0.025710400000000005
52954,429182184,6045.0,4.416669799999999,
53161,429182192,5973.0,4.1482701,
53186,77554996,5774.0,3.80004,
53765,77555025,6170.0,4.3463001,
53933,429182249,5327.0,4.573989900000001,
54116,380167714,5810.0,3.7385800000000002,
54219,275382580,6984.0,4.2909298,
54221,275382582,5354.8398,3.7059300000000004,-0.270215
54275,380167741,6280.0,3.81461,
54364,77555054,5595.0,4.4893098,
54414,275382590,5600.0,3.8223901,
54556,403802152,5523.0,3.8970301,
54747,403802161,6098.8701,4.310929799999999,-0.41966599
54946,403802177,4575.3501,4.5665698,0.12420999999999999
55562,380167844,5590.1201,4.0972599999999995,0.10803199999999999
55578,98871374,4234.6299,4.6884098,-0.63957101
55978,98939382,5983.0498,4.1799898,-0.30294901
56029,98871399,6031.9502,4.4191198,-0.29174101
56323,77555128,5825.29,4.1967602,0.065596104
56621,380167930,6649.0,3.6866199999999996,
56664,429182434,6415.0,4.0872598,
56675,293110952,7417.0,4.1623902,
56681,98957031,5600.79,4.31142,-0.039999999
56682,98957032,5693.0,4.5159502,
56732,77555144,6765.2002,3.88485,-0.360663
56864,429182444,7941.0,3.8662900999999996,
57450,429182467,6474.0,4.100979799999999,
57557,98939457,5636.8701,4.47299,-0.157915
58063,448641934,5097.0,4.6405601999999995,
58210,98938098,6984.9902,3.61921,0.119407
58246,98957095,5889.0,4.33956,
58429,98938108,5527.8999,4.3828402,0.38003701
58628,142312054,5771.0,4.2627101,
58641,98938111,5896.3501,4.0315199,-0.028632401000000002
58649,98938119,6003.2798,3.9945099,0.25804201
58852,142312063,6286.0,4.3778901,
59075,142312071,5749.0,4.5676398,
59147,77555233,6090.2202,4.293590099999999,-0.59123802
59168,293111042,6052.3101,4.208079799999999,0.078813203
59324,98939548,6085.1401,4.200990200000001,-0.034141398999999996
59325,98939551,6106.0,4.3976402000000006,
59335,77555239,5387.4399,4.3136201,0.146209
59361,293111053,6012.8501,4.3743,-0.43078299999999997
59556,77555250,5489.3999,4.431920099999999,0.31431901
59615,98938147,7783.0,4.35078,
59616,98938148,5995.0,4.1136098,
59618,98938150,6292.0,4.1032,
59652,142326745,5685.0,4.091829799999999,
59653,142326746,5822.0,4.407360099999999,
59685,380168162,6089.0,3.9214699,
59944,98939576,5544.9702,4.2009301,0.080567397
60438,98938197,6358.0,3.7114699,
60504,275382820,5325.8999,4.05546,-1.22
60709,380168239,5965.5698,4.0080298999999995,-0.14430299
60910,380168263,6421.0,4.3984599,
61037,77555304,6201.5898,3.7110800999999998,-0.25860301
61091,275382836,5954.0,4.4312401,
61458,77555319,6254.5098,4.3040099000000005,-0.32777199
61529,275382856,6418.0,3.4241599999999996,
61536,380168308,5552.5801,4.32724,-0.19425701
61608,98942542,5994.0,4.25915,
61746,380168323,5779.6699,3.9208901,0.0821658
61783,98957225,6306.0,4.023540000000001,
62474,77555362,5240.0,3.7943201,
62528,293111205,5927.4399,4.138730000000001,0.121375
62867,275382901,6691.0,4.2205501,
62939,98942611,5491.5,3.6666300000000005,-0.37
62960,98957274,6136.0,4.3048201,
63061,275382916,6012.0,4.5171199,
63074,77555392,6137.0,4.320670099999999,
63376,98942631,5402.6699,4.4271202,0.30156901
63749,98957304,5126.0,4.5417099,
63860,77555427,6609.0,3.96211,
64077,142040321,5544.0,4.5354199,
64096,98942656,5729.4502,4.0275302,-0.41446099
64245,275382967,5884.0,4.2287798,
64323,293111283,6804.0,4.2112098,
